1592542307670, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307716, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307741, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307755, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307770, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307784, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307800, gacc,-0.21218626826182008,-6.857292976025492,-6.6126351285520935
1592542307818, gacc,-0.18629880754775366,-4.582352321668993,-8.341398803180082
1592542307834, gacc,-0.16834228596342726,-4.877288020413182,-8.090306611810252
1592542307849, gacc,-0.40462008056640625,-4.966771380526758,-8.415918366385064
1592542307866, gacc,-0.47809216227876017,-4.505887579212989,-8.515427135423291
1592542307884, gacc,-0.6509235763549804,-3.942801184933446,-8.52275956067061
1592542307900, gacc,0.3812766143798828,-4.272901907790848,-7.456142374011129
1592542307916, gacc,0.6675333686386234,-4.770147678784281,-6.231956991522014
1592542307933, gacc,0.8441057182422605,-5.087229395825043,-4.204218407495319
1592542307950, gacc,0.9629179744858701,-4.604798236227594,-3.567659748840332
1592542307967, gacc,1.185878018929297,-3.0919618795532733,-2.64948341217041
1592542307982, gacc,0.9189245064224116,-3.191470812988281,-2.701856573486328
1592542308000, gacc,1.2701240172455086,-2.991106134619191,-1.5655086105346678
1592542308016, gacc,1.5161282012939452,-1.9907786804199217,-0.5213374114990235
1592542308032, gacc,2.1959318717071787,-1.353472418268025,1.257105509185791
1592542308050, gacc,4.153341476086527,-0.5761047744750977,2.262071071514487
1592542308069, gacc,4.092438934823684,0.3359364204406738,3.1615427077144385
1592542308084, gacc,4.172195668029785,0.9765350021362305,2.663101018634438
1592542308100, gacc,4.8795326210021965,3.09001651763916,1.3848960227966307
1592542308117, gacc,5.453392831420898,3.791218474987894,1.4921861846923827
1592542308133, gacc,5.774515275219827,5.520729460851848,0.011073182678222656
1592542308150, gacc,5.73336478805542,6.198588353872857,-0.7673416320800781
1592542308166, gacc,4.793341507367044,6.60006601051098,-1.4637550399780273
1592542308184, gacc,5.250035327911377,7.031620711340382,0.327705767711997
1592542308202, gacc,5.682338365173339,7.467215995080768,0.8818149834781884
1592542308221, gacc,7.465719619043171,9.093477253546192,1.202787059020996
1592542308237, gacc,8.364742050170898,11.110592079162597,0.8213613915592431
1592542308256, gacc,8.488492348480223,14.241460247150062,-1.3684358863830566
1592542308277, gacc,12.21267303085327,17.813159334509074,-4.619462173406779
1592542308297, gacc,13.18636462625712,18.42966626199931,-5.004480020141601
1592542308320, gacc,14.86978796081543,21.74952555449158,-10.222044280298054
1592542308344, gacc,16.019005342212317,23.03820518259257,-19.577984940990806
1592542308366, gacc,14.521730894470213,21.573852468982338,-26.882843843731283
1592542308390, gacc,10.590751043701172,19.787778030505777,-25.992350463756917
1592542308415, gacc,7.0988079588958986,12.073958972167969,-39.156271495276684
1592542308439, gacc,3.9003044342592355,9.054122490692139,-43.292552092577516
1592542308466, gacc,-6.863577609252929,6.363039806410204,-46.38930142560303
1592542308492, gacc,-0.5699696327209473,8.475772567638755,-61.55986447710693
1592542308516, gacc,10.799345863342284,14.347702361297607,-66.29035687572062
1592542308542, gacc,13.645602432195842,19.09510497817993,-54.945280917900796
1592542308568, gacc,27.129596252331137,25.13986532739848,-54.76751378272176
1592542308598, gacc,34.61626440524831,34.5035882759979,-51.5758939166516
1592542308626, gacc,25.960477142699435,30.839112741796672,-28.394333279308675
1592542308652, gacc,23.579743597533923,27.80341379753947,-12.56357321166992
1592542308682, gacc,13.750648313162987,32.97444163970947,-2.1269488998413086
1592542308709, gacc,2.554164130711276,19.498826648601888,12.364404976543783
1592542308738, gacc,2.0026001059158705,19.81680655659139,4.563049089050293
1592542308767, gacc,7.088782275976612,26.50291455230713,0.7107786178588866
1592542308796, gacc,-0.8388684249435551,9.991003527832031,9.67511825403422
1592542308823, gacc,-0.9617209524292498,10.18358770839274,1.3223477966859936
1592542308851, gacc,-0.09292482407065109,12.741491153496503,-2.13263526121492
1592542308879, gacc,-2.8972832246310776,2.714275910076499,6.350321212878823
1592542308908, gacc,-2.9568390502929685,1.102380811420083,5.5751974024899305
1592542308936, gacc,-2.295441024337895,6.583605652618408,-1.3195037871654145
1592542308966, gacc,-3.685274686199799,4.480300663214922,1.9346641406185925
1592542308996, gacc,-2.854486929321289,4.113088230022788,-0.26186544125340877
1592542309028, gacc,-3.8310218583922833,8.504653209686278,-0.7413054196782409
1592542309057, gacc,-5.8033949674192815,9.035867287555336,0.9389750868096947
1592542309087, gacc,-4.334402912703761,8.43342629481852,4.61257942815572
1592542309119, gacc,-4.119972107785008,14.12893101555705,3.2408518067508933
1592542309150, gacc,-2.332999587957561,14.891934910693763,2.3160902464717625
1592542309182, gacc,1.183782791082561,10.174159370312093,8.374468494415282
1592542309215, gacc,6.499958232116699,12.881104791370033,4.952406134033203
1592542309247, gacc,12.710517338562012,14.718054846081136,0.24271219329833982
1592542309286, gacc,34.62329839553833,21.12209488099748,-38.89545139835775
1592542309322, gacc,32.846352727673946,18.897882324163614,-53.96036971708536
1592542309360, gacc,19.05679833613932,15.400254142926633,-44.995128455895184
1592542309395, gacc,6.871657747595012,9.51650297857076,-62.38496680876016
1592542309436, gacc,-12.662933165088296,3.430292428588867,-65.06781531491578
1592542309473, gacc,-2.0172645362854005,14.423867901611327,-79.55662944369017
1592542309513, gacc,21.520431552179158,20.316596737670896,-66.35799365714192
1592542309551, gacc,39.14983529734989,36.33276013445556,-68.85739113726318
1592542309592, gacc,37.19601669406667,39.53605231814086,-50.23109960261881
1592542309632, gacc,18.435501397893578,44.51763427777588,-8.17754540786743
1592542309673, gacc,3.6061166130065914,25.447370895385742,18.795978677611796
1592542309711, gacc,6.525845537567139,18.053177758678792,6.630742009259388
1592542309749, gacc,3.5746925700865684,11.661706789287924,3.0750527572631836
1592542309785, gacc,2.8260557846069334,14.66493291222453,0.7438491128116845
1592542309824, gacc,1.5728408531188964,9.539397824206947,5.598840874536335
1592542309862, gacc,-4.4087723907804115,11.022455530548095,4.183417684594169
1592542309903, gacc,-5.430348786572367,12.574797200995683,1.3293801064755766
1592542309941, gacc,-5.3893481562074275,7.796718290820717,1.9874861599468625
1592542309981, gacc,-4.217535715838522,5.890484856525063,2.4175444687556475
1592542310019, gacc,-0.754622435760498,4.2597336662292475,-0.9808742003843187
1592542310060, gacc,-0.5738602104187012,7.024587086376547,-1.1311108203500042
1592542310100, gacc,1.3419497382566332,8.156147230529784,0.12030929100997745
1592542310142, gacc,2.6071359703063965,9.483582998004556,2.670282892962545
1592542310186, gacc,3.3063926936051806,8.82383021850586,6.2666732078552245
1592542310239, gacc,9.457994638968072,12.564021539959311,-1.13649760055542
1592542310282, gacc,20.497807729693502,16.95199434034973,-6.356455770111084
1592542310328, gacc,29.226767561285197,36.942682276728,-66.41305795723795
1592542310372, gacc,6.783221923772991,19.980510679626462,-66.04899083633423
1592542310421, gacc,-26.941502368927,6.753593742160638,-47.070753411212564
1592542310468, gacc,-10.325144297027586,-4.637119702911376,-78.33723261065185
1592542310517, gacc,-11.063904708398132,24.405744704657792,-68.28427502321004
1592542310563, gacc,18.030882522903568,52.416707246851544,-72.22468262753785
1592542310612, gacc,30.0621951798588,37.507715183699126,-33.60636182490885
1592542310660, gacc,11.74700139247477,27.462990002551674,5.920262447412312
1592542310708, gacc,6.895749694061279,9.620200961193442,9.674968324169516
1592542310753, gacc,6.473921142932027,14.02702839191854,-1.3548181429217103
1592542310799, gacc,4.719420384979248,14.640693958503007,0.6401488377672154
1592542310844, gacc,0.7709329345703124,11.244368096923827,5.83870878431946
1592542310891, gacc,-0.697161595916748,10.768819792175293,4.4500718214288355
1592542310936, gacc,-0.9624690673828125,8.536674487847089,3.104082890783995
1592542310984, gacc,-0.18899229354858396,7.442225638470053,1.0507553266663103
1592542311031, gacc,0.3151367935180664,5.568913646045327,2.3210285796567796
1592542311080, gacc,-0.29358897857666016,7.03521310980916,0.8354260111384093
1592542311130, gacc,-1.8616413553100077,6.299743118286132,-0.5900215465487912
1592542311180, gacc,1.1486181003294884,-0.5776005659908056,-2.917933090652339
1592542311228, gacc,3.4425627120971676,-13.797933220562339,-4.913650204721978
1592542311282, gacc,8.90104278365448,-19.464858912548422,-45.19714097453654
1592542311334, gacc,-12.482169916833191,-6.223128665161132,-34.14221466849446
1592542311392, gacc,-1.6403274124145506,-8.252364502008259,-31.28114193104207
1592542311443, gacc,-2.1124341253418475,-6.970119583129883,-17.378312750244138
1592542311494, gacc,-1.851017231573537,-4.193893266705423,-11.577611040496825
1592542311543, gacc,-0.37334582138061523,-2.2105963934082538,-9.005938963085786
